city_name,county_name,town_name,count,Group,score
서울,종로구,홍지동,1,D,4
서울,중구,남창동,1,D,4
서울,중구,다동,1,D,4
서울,중구,명동2가,1,D,4
서울,중구,봉래동2가,1,D,4
서울,중구,서소문동,1,D,4
서울,중구,신당동,3,A,10
서울,중구,을지로3가,1,D,4
서울,중구,을지로5가,1,D,4
서울,중구,장충동2가,1,D,4
서울,중구,중림동,1,D,4
서울,중구,태평로1가,1,D,4
서울,중구,필동1가,1,D,4
서울,중구,회현동1가,1,D,4
서울,중랑구,망우동,1,D,4
서울,중랑구,면목동,4,A,10
서울,중랑구,묵동,1,D,4
서울,중랑구,신내동,1,D,4
서울,중랑구,중화동,1,D,4
